-1.00 0.09621895284769041
-0.98 0.09959844084294794
-0.96 0.10286817089620454
-0.94 0.10644902785472678
-0.92 0.11018396087074947
-0.90 0.11392905826600758
-0.88 0.11820548072924164
-0.86 0.12301971594688177
-0.84 0.12725031535184583
-0.82 0.1325639116506085
-0.80 0.1378081538579921
-0.78 0.1436863288848229
-0.76 0.14955990769884006
-0.74 0.15624419454819022
-0.72 0.16303321818800948
-0.70 0.17029668121179342
-0.68 0.17806511308516354
-0.66 0.18655630066137702
-0.64 0.19534925664426003
-0.62 0.20506713930107784
-0.60 0.21543577409235637
-0.58 0.22599072351533395
-0.56 0.23737658886496626
-0.54 0.24987665447459245
-0.52 0.26263223412175174
-0.50 0.2759251676052055
-0.48 0.2903039300925149
-0.46 0.3049365529366371
-0.44 0.3203655516805084
-0.42 0.33624677922865687
-0.40 0.3526687128459458
-0.38 0.3695901540877281
-0.36 0.3868689848176518
-0.34 0.40455789824075516
-0.32 0.42243594099467174
-0.30 0.44047391082774756
-0.28 0.45862685165913614
-0.26 0.4768089781709832
-0.24 0.4949040034908523
-0.22 0.512864674223745
-0.20 0.5306157389710382
-0.18 0.5480816653259208
-0.16 0.5652228370640553
-0.14 0.5819781345111216
-0.12 0.5983036289677583
-0.10 0.6141760033642099
-0.08 0.6295776127266006
-0.06 0.644470189638944
-0.04 0.6588117159279077
-0.02 0.6726163559073
0.00 0.6858905801954224
0.02 0.6986593702076106
0.04 0.7108788262809835
0.06 0.7225510115800483
0.08 0.7337836994205864
0.10 0.7444189732444407
0.12 0.7546456230474927
0.14 0.7645776393620006
0.16 0.7736587911212347
0.18 0.7825889066996514
0.20 0.7910764144375633
0.22 0.7990517498829336
0.24 0.8067369104378987
0.26 0.8140692710526357
0.28 0.8211980367680211
0.30 0.8281043320337698
0.32 0.8347913757130776
0.34 0.8405498267687377
0.36 0.8461789462489364
0.38 0.852152038117304
0.40 0.8582082721600583
0.42 0.8633228870148006
0.44 0.8686214925874381
0.46 0.8735175756484647
0.48 0.8790431472937938
0.50 0.8835776025062634
0.52 0.8950332318605837
0.54 0.893351171757321
0.56 0.8984713065659922
0.58 0.9263820126895144
0.60 0.906498147085621
0.62 0.9115156454742281
0.64 0.9165067654479926
0.66 0.9190529827748191
0.68 0.9247080184080936
0.70 0.9310125889341608
0.72 0.9602431798880546
0.74 0.9384318989889439
0.76 0.9409689389835245
0.78 0.9465214389302001
0.80 0.9556191516778678
0.82 0.9549573709897884
0.84 0.9653613702251947
0.86 0.9805528091738118
0.88 0.9737795561040776
0.90 0.9845823832520422
0.92 0.9761425075795247
0.94 0.9905268168225891
0.96 0.9836088272519327
0.98 0.9956587306421294
1.00 0.9921029329602469
1.02 1.000443674474906
1.04 1.0011734713876637
1.06 1.0061362148133908
1.08 1.0094135917835003
1.10 1.0131241475612156
1.12 1.0175891426338888
1.14 1.0158457627852493
1.16 1.0286911031655028
1.18 1.0211844846754081
1.20 1.023569410336202
1.22 1.0446189292459926
1.24 1.0347427840266041
1.26 1.0479680080596596
1.28 1.0495428316803173
1.30 1.050466911080739
1.32 1.052918489251721
1.34 1.0663311270011033
1.36 1.0772625741141362
1.38 1.0739367359513385
1.40 1.0826701979416633
1.42 1.0880696696994467
1.44 1.095267169221052
1.46 1.08644262158464
1.48 1.1029392062797565
1.50 1.1073004885846736
1.52 1.114802684377585
1.54 1.1188092185667884
1.56 1.1244205291313596
1.58 1.1297641905073657
1.60 1.1347152024318374
1.62 1.1401317967147184
1.64 1.1450134758531734
1.66 1.1506949293803197
1.68 1.157573411427369
1.70 1.163164960192589
1.72 1.1689884415129645
1.74 1.1757045089637084
1.76 1.182655227725577
1.78 1.1908399699954453
1.80 1.1972686063942686
1.82 1.2052625880897319
1.84 1.2134536150284672
1.86 1.22219357588888
1.88 1.2311402105252194
1.90 1.2407373547691052
1.92 1.2508090438939239
1.94 1.261287145697579
1.96 1.2722884053045702
1.98 1.2837866466057568
2.00 1.2956938082063711
2.02 1.3082003793543673
2.04 1.3212763197525978
2.06 1.3348640696967262
2.08 1.348955100930445
2.10 1.3635817571869284
2.12 1.3787255189411514
2.14 1.3943698269655975
2.16 1.4104953232264472
2.18 1.4270467996629952
2.20 1.4440140429867188
2.22 1.4613428781940927
2.24 1.4789321508547963
2.26 1.496808692991493
2.28 1.5148188802033586
2.30 1.5329098474178369
2.32 1.5511273951937
2.34 1.5691212323081114
2.36 1.5872013867583894
2.38 1.6048698294308124
2.40 1.6223629603662433
2.42 1.6393563137647935
2.44 1.6561106134019035
2.46 1.672263363907998
2.48 1.687891513920373
2.50 1.7029862701164986
2.52 1.7172593501857958
2.54 1.7310421956309314
2.56 1.7442694660790963
2.58 1.7567212539426265
2.60 1.7683355567699177
2.62 1.7795152936231866
2.64 1.790134892287473
2.66 1.7997625960736467
2.68 1.808922985352066
2.70 1.8178244919839788
2.72 1.8259275558729369
2.74 1.8335192220973466
2.76 1.8404450404178305
2.78 1.8472529031633909
2.80 1.85344780862877
2.82 1.8594280539684633
2.84 1.864749227437089
2.86 1.8698686790420203
2.88 1.874667160349834
2.90 1.8789996654368126
2.92 1.8831596677824176
2.94 1.8872618889600505
2.96 1.8907957805102766
2.98 1.894323002911812
3.00 1.8975896585493297
