Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0048823529411763,-1.125605654806698e-17,2.8096446474983644e-09
1.004905882352941,-4.338145893893718e-18,-6.410976007392886e-09
1.0049294117647058,-4.833244270369857e-18,-1.0293104132528395e-08
1.0049529411764706,1.2588988258669087e-17,3.817320724086495e-09
1.0049764705882354,1.7885843158370236e-17,-1.8000622964688056e-08
1.005,3.983664223276359e-18,1.585503285414076e-08
1.0050235294117646,-1.5322964119752595e-18,1.526385259182617e-08
1.0050470588235294,-1.3863000135617855e-18,-7.06910292946423e-10
1.0050705882352942,-1.36077408899379e-18,-1.8690211186146596e-08
1.0050941176470587,1.0191486404024897e-18,-3.0089592879788217e-09
1.0051176470588234,2.006564401093837e-17,5.0895638795713516e-09
1.0051411764705882,1.8463658594134733e-17,6.392418074997862e-10
1.005164705882353,1.6688017643195454e-17,-1.9545637372798088e-08
1.0051882352941177,1.418202881473747e-17,2.2590929424797532e-09
1.0052117647058822,1.8211144507563584e-17,-2.9162235730034786e-08
1.005235294117647,2.447957821279542e-17,-9.367077484765765e-09
1.0052588235294118,2.883921402802479e-17,-1.063035186555712e-08
1.0052823529411765,3.046218932897096e-17,1.154138606802218e-08
1.005305882352941,2.976846934734063e-17,-3.028163908899552e-08
1.0053294117647058,2.6864134694134815e-17,-2.7200320062454838e-08
1.0053529411764706,4.853435869362349e-17,2.3356999205677716e-08
1.0053764705882353,5.63115543122782e-17,4.8396741692192036e-08
1.0053999999999998,6.018058009518476e-17,3.09695988108222e-08
1.0054235294117646,5.804256025561695e-17,-2.1692669361414637e-08
1.0054470588235294,6.440006659164127e-17,2.7245053058654766e-08
1.0054705882352941,6.644284935080044e-17,2.065480303916161e-08
1.0054941176470589,6.154775359201423e-17,5.0896429965492466e-08
1.0055176470588234,3.398832710915363e-17,2.732814010953345e-08
1.0055411764705882,-3.1771018651944723e-18,6.8380516604840234e-09
1.005564705882353,7.03665136259631e-18,1.5707742504238146e-08
1.0055882352941177,-3.709794550934868e-18,-2.7074628717228907e-08
1.0056117647058822,-7.035366405975213e-19,1.535120129800888e-08
1.005635294117647,-6.67609419214752e-18,-3.095060702990823e-08
1.0056588235294117,-3.380988709056233e-18,3.032568778231093e-08
1.0056823529411765,-1.2350964721311335e-17,-3.241246469928105e-08
1.0057058823529412,-7.322051251959249e-18,-1.703172752914829e-08
1.0057294117647058,-7.165929669589179e-18,-3.758724841613292e-09
1.0057529411764705,1.1616542370754815e-17,1.0779674490709483e-08
1.0057764705882353,-1.0112893389490716e-17,-9.45686034108942e-09
1.0058,3.5823719283266204e-18,6.428741385063849e-11
1.0058235294117646,5.580849780031095e-18,-7.951718352961911e-09
1.0058470588235293,2.4403028670163933e-17,2.277187425236016e-08
1.005870588235294,5.362263348883181e-17,3.027599688385017e-08
1.0058941176470588,5.1386105284102875e-17,6.504319800787856e-08
1.0059176470588234,5.0679940947779575e-17,6.365137224358602e-08
1.0059411764705881,5.489404758674004e-17,6.841207244289209e-09
1.0059647058823529,5.0730433479539097e-17,3.936699021210306e-08
1.0059882352941176,4.826018125930411e-17,1.0651271354035298e-08
1.0060117647058824,4.025898182856042e-17,-7.444016205381721e-09
1.006035294117647,2.989934348571451e-17,4.1284355762263324e-08
1.0060588235294117,2.864277687959038e-17,-1.5825423335017912e-08
1.0060823529411764,2.4538610238322427e-17,8.988223215292762e-09
1.0061058823529412,1.573250782176838e-17,1.3355920391879108e-08
1.0061294117647057,1.5611405693490792e-17,-1.491668442310997e-08
1.0061529411764705,3.1860322951015475e-18,1.1971300001047434e-09
1.0061764705882352,1.416813918548093e-17,4.396991225940854e-09
1.0062,1.493454444544222e-18,-6.058300204415245e-09
1.0062235294117647,7.583429888732146e-18,-2.5428840340768645e-08
1.0062470588235293,-2.4914160360649737e-18,-1.7411112606591798e-08
1.006270588235294,1.3096184044066295e-18,-2.8040427509751143e-08
1.0062941176470588,8.562448197607288e-19,3.141205915284018e-08
1.0063176470588235,-6.3325538730457155e-18,2.5179939627942113e-10
1.006341176470588,5.106334733172204e-18,8.60608254660857e-10
1.0063647058823528,8.809488820119216e-18,6.388143952533183e-09
1.0063882352941176,-4.1840788342442864e-18,3.5304681968516495e-08
1.0064117647058823,-4.770735730643111e-18,2.188867941257063e-08
1.0064352941176469,3.1375746768738272e-18,-2.134181753338483e-08
1.0064588235294116,-4.595962537670133e-18,-2.5694715344180897e-09
