Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0014,6.470317417750351e-17,3.4916655037692367e-09
1.0014235294117648,5.696558366830007e-17,-5.72488797033873e-10
1.0014470588235296,6.891415572821073e-17,-2.777362114382365e-09
1.0014705882352941,5.684850626751685e-17,-1.2198869187369872e-08
1.0014941176470589,6.062852135604147e-17,-1.087252385281065e-09
1.0015176470588236,6.013568371668602e-17,-2.7154900227354643e-08
1.0015411764705884,6.928689976632575e-17,-1.5587329967474225e-08
1.0015647058823531,6.598828110045744e-17,1.2142078245889478e-08
1.0015882352941177,7.388077384298973e-17,1.0254113657812768e-08
1.0016117647058824,7.508533952114512e-17,3.2525531807510895e-10
1.0016352941176472,7.563824567155739e-17,-6.789609396860196e-09
1.001658823529412,9.764342591758557e-17,-3.5394084682580642e-09
1.0016823529411765,9.76181757926235e-17,1.0101406913727616e-09
1.0017058823529412,9.99913171043149e-17,2.6270415917157673e-08
1.001729411764706,9.673713770251972e-17,-1.2476138414821983e-08
1.0017529411764707,1.167353070681003e-16,-2.684334141386389e-09
1.0017764705882353,1.2602444551272213e-16,1.9030074063406884e-08
1.0018,1.4661078392710034e-16,4.8898267154969265e-09
1.0018235294117648,1.3490757600164756e-16,1.0420461345847855e-08
1.0018470588235295,1.6033508186421623e-16,-2.5346567716509656e-08
1.0018705882352943,1.6719374530443126e-16,1.1958773587454013e-08
1.0018941176470588,1.7756433845819865e-16,2.2406674145226848e-08
1.0019176470588236,1.9833274875931793e-16,-2.8970129602281234e-08
1.0019411764705883,2.2336051639003883e-16,-1.2067479875824355e-08
1.001964705882353,2.3119567037882706e-16,4.608212095569231e-09
1.0019882352941176,2.4627533359268613e-16,3.939192478986209e-08
1.0020117647058824,2.70305012275203e-16,5.0723163765526546e-08
1.0020352941176471,2.875662898941782e-16,2.1899377826890392e-08
1.002058823529412,2.910660294155394e-16,2.465126160438532e-08
1.0020823529411766,3.167289913792721e-16,3.7994455848093246e-08
1.0021058823529412,3.190788757573994e-16,2.115697687653492e-08
1.002129411764706,3.3464451468280004e-16,4.208049827970894e-09
1.0021529411764707,3.2576884158802905e-16,2.801658558095693e-09
1.0021764705882354,3.1726217782166114e-16,4.757391866400498e-09
1.0022,3.2578513253143907e-16,-5.300155468415633e-09
1.0022235294117647,3.153233293871497e-16,1.6007301288320247e-08
1.0022470588235295,3.127421291916866e-16,1.390739650714388e-08
1.0022705882352942,3.0612544187106855e-16,2.1617371948024338e-08
1.0022941176470588,3.173744082233494e-16,2.940795270732387e-08
1.0023176470588235,3.066360293510283e-16,1.463930844022312e-08
1.0023411764705883,2.758888200988459e-16,3.1916048177737074e-08
1.002364705882353,2.6795696432421705e-16,4.7165016849368605e-08
1.0023882352941178,2.404383881273317e-16,1.3032341803514459e-08
1.0024117647058823,2.3874086100207764e-16,5.125433967289772e-08
1.002435294117647,2.0648290176628365e-16,-1.627961487442889e-08
1.0024588235294118,1.891734321060086e-16,-4.6332846482994405e-10
1.0024823529411766,1.804351753791868e-16,5.925967637944197e-09
1.0025058823529411,1.7159637617404406e-16,-3.737822258812948e-09
1.002529411764706,1.6175955458046382e-16,1.4066708718319689e-08
1.0025529411764706,1.3281687197869136e-16,8.41037183825806e-09
1.0025764705882354,1.260031545153486e-16,1.711460355993189e-08
1.0026000000000002,1.219276647110525e-16,1.4761930670923886e-08
1.0026235294117647,1.2406424983851299e-16,1.5738276943587583e-08
1.0026470588235294,1.0635400705832261e-16,-7.087726523178717e-09
1.0026705882352942,8.804086446144899e-17,1.9226210114768078e-08
1.002694117647059,9.931148471009141e-17,-1.5664918257210417e-08
1.0027176470588235,7.949863603667452e-17,9.557458026631726e-09
1.0027411764705882,9.080748640521218e-17,-8.608237154624812e-09
1.002764705882353,7.43116189955812e-17,3.021550325986368e-09
1.0027882352941178,6.645694906192019e-17,5.223973612472427e-09
1.0028117647058823,7.503387787232465e-17,9.335529055650657e-09
1.002835294117647,7.7188175988544e-17,4.930400495898192e-09
1.0028588235294118,6.692173829104525e-17,3.6944695604378805e-09
1.0028823529411766,5.754171872062798e-17,4.804705068289078e-09
1.0029058823529413,5.873079554066705e-17,-1.204880277966016e-09
1.0029294117647058,4.4840653667569e-17,1.7542153722330624e-08
1.0029529411764706,6.100341856659653e-17,-1.838450851794821e-08
1.0029764705882354,6.633436419815724e-17,-1.1696918820727301e-08
