Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0015647058823531,4.7834314739959736e-17,1.5720073443588254e-08
1.0015882352941177,3.924146454291738e-17,1.2856250694067188e-09
1.0016117647058824,5.146712952826409e-17,-3.1679616046549825e-09
1.0016352941176472,5.583378382472985e-17,-7.761892884183805e-09
1.001658823529412,6.395077961798981e-17,3.192866662431347e-08
1.0016823529411765,5.61360736877276e-17,-9.111941557410022e-09
1.0017058823529412,5.899470499564444e-17,-3.0224222074396814e-08
1.001729411764706,6.699327754895723e-17,-2.7222395995910324e-08
1.0017529411764707,7.656971189768264e-17,-5.897141409032976e-09
1.0017764705882353,6.292162576960515e-17,-1.490762508769894e-08
1.0018,8.861606742834596e-17,5.947584155408332e-09
1.0018235294117648,8.724580814807483e-17,3.962623628366154e-09
1.0018470588235295,8.618381784430057e-17,1.1256136254573736e-08
1.0018705882352943,8.07214496127253e-17,3.91706959304027e-08
1.0018941176470588,9.600588499149579e-17,3.707082860816596e-08
1.0019176470588236,1.0163640226888039e-16,9.703603620533063e-09
1.0019411764705883,1.087873673105598e-16,-2.233894597189194e-08
1.001964705882353,1.1994653544955106e-16,-2.168957926868233e-08
1.0019882352941176,1.293239157605262e-16,-1.7412387939604515e-08
1.0020117647058824,1.2656759324689118e-16,-5.8983288776816595e-09
1.0020352941176471,1.611678529686593e-16,-4.137930519078087e-09
1.002058823529412,1.5833979225073392e-16,1.2240999367258032e-08
1.0020823529411766,1.9514700868005562e-16,-7.358473550914253e-09
1.0021058823529412,2.0404352702726703e-16,1.505028170733218e-08
1.002129411764706,2.048257746958387e-16,1.472995381104277e-08
1.0021529411764707,2.439638998013619e-16,2.603931339904099e-08
1.0021764705882354,2.5893679056901564e-16,5.2464972095337785e-08
1.0022,2.505165057895991e-16,4.054197868792672e-08
1.0022235294117647,2.892506582465046e-16,4.079199646457502e-08
1.0022470588235295,2.9015927207158276e-16,6.226473128561206e-08
1.0022705882352942,2.8823954882473077e-16,5.4126887223091524e-08
1.0022941176470588,3.149237112246775e-16,3.614706796420438e-08
1.0023176470588235,2.9010250123897396e-16,4.5632847733860084e-08
1.0023411764705883,2.605045750622334e-16,3.968107982316781e-08
1.002364705882353,2.493474480665284e-16,2.107528980935561e-08
1.0023882352941178,2.7241034069164796e-16,8.482135643293594e-09
1.0024117647058823,2.871747119021174e-16,1.7959031329261177e-08
1.002435294117647,3.0464728302714844e-16,4.607020929771189e-08
1.0024588235294118,2.961698098132635e-16,4.6086368555886274e-08
1.0024823529411766,2.7836316578768735e-16,3.529411924796485e-08
1.0025058823529411,2.790472315749034e-16,7.03551853944845e-08
1.002529411764706,2.7049399163119027e-16,3.437849485245881e-08
1.0025529411764706,2.6289462854547437e-16,5.390602290955413e-08
1.0025764705882354,2.252314531373263e-16,6.436338427754972e-08
1.0026000000000002,2.256300720963652e-16,4.013226916183372e-08
1.0026235294117647,1.8870193918441933e-16,2.975698477312971e-08
1.0026470588235294,1.8763287779881985e-16,9.882244712033253e-09
1.0026705882352942,1.689501508605862e-16,-7.749848936250667e-09
1.002694117647059,1.5095547482523932e-16,-8.560907696972325e-09
1.0027176470588235,1.5553482891219898e-16,2.5162725933697077e-08
1.0027411764705882,1.2904515619797766e-16,-5.269770563377872e-09
1.002764705882353,1.3194154373510734e-16,-9.98351733606052e-09
1.0027882352941178,1.0387942494652995e-16,1.5994310079823237e-08
1.0028117647058823,1.0435609368978398e-16,2.5610937626967474e-09
1.002835294117647,8.95148916841676e-17,-8.57402031019784e-09
1.0028588235294118,8.095025742435082e-17,6.826996843151257e-09
1.0028823529411766,8.99201365013274e-17,9.500653486509002e-10
1.0029058823529413,8.188612842671883e-17,2.2411262056664015e-08
1.0029294117647058,6.777731939943958e-17,2.0901671156617247e-09
1.0029529411764706,6.987898338870629e-17,-5.410710134153397e-09
1.0029764705882354,5.551102287164835e-17,-1.5251387479308346e-08
1.0030000000000001,4.982774647201038e-17,8.067275966503563e-10
1.0030235294117646,5.429083488384042e-17,2.7600348570992825e-08
1.0030470588235294,6.824746602288669e-17,1.5191825915496392e-08
1.0030705882352942,5.869616395203837e-17,2.2482201065540965e-08
1.003094117647059,5.656131098844038e-17,-2.218670989649397e-08
1.0031176470588237,5.463634403068036e-17,1.058791899261227e-08
1.0031411764705882,5.0012326580596985e-17,-1.988171900411325e-08
