Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0036823529411765,1.725109020426827e-17,-2.272113223983072e-08
1.0037058823529412,3.339560948958817e-17,-9.411814943106037e-09
1.003729411764706,1.436706952979079e-17,2.3512180640122353e-08
1.0037529411764705,1.7606877212491828e-17,-1.8277529101973938e-08
1.0037764705882353,2.823626313667477e-17,1.0715084396836458e-09
1.0038,3.8454993936776774e-17,-2.147746230566212e-09
1.0038235294117648,9.288069204981396e-18,2.753233132060699e-08
1.0038470588235293,2.2219063551588235e-17,1.554376836800027e-08
1.003870588235294,3.100911959367574e-17,-1.4183917100315973e-08
1.0038941176470588,2.4216325838057523e-17,9.138760886245242e-09
1.0039176470588236,2.0480387362257213e-17,-2.976899482882903e-08
1.0039411764705883,3.562872756691511e-17,3.5808624142236617e-10
1.0039647058823529,4.811470260921015e-17,-1.3018496310034562e-08
1.0039882352941176,5.379975548412576e-17,-3.412715589662432e-08
1.0040117647058824,5.003347355478938e-17,-2.7225587919174577e-08
1.0040352941176471,5.10186181377645e-17,3.243950475813641e-09
1.0040588235294117,6.063911230675107e-17,-4.986380593409622e-09
1.0040823529411764,5.90719814944765e-17,1.9017784821008762e-08
1.0041058823529412,7.275213067012931e-17,9.279950818773802e-09
1.004129411764706,8.418247616310921e-17,2.3137199753884454e-09
1.0041529411764707,8.749060836739719e-17,2.75369859206059e-08
1.0041764705882352,1.1257974293009919e-16,4.223161645091925e-08
1.0042,1.1619739091698007e-16,7.363335924979572e-08
1.0042235294117647,1.335487876371614e-16,5.7391797140283373e-08
1.0042470588235295,1.4108173614996514e-16,3.817520308746878e-08
1.004270588235294,1.5494028991857383e-16,2.550669754537813e-08
1.0042941176470588,1.762915714140577e-16,1.9154484614083054e-08
1.0043176470588235,1.7970038573489185e-16,1.4470835294487185e-08
1.0043411764705883,1.2173493033671621e-16,3.563959532031907e-08
1.0043647058823528,3.5115672985992805e-17,1.7765636293250858e-08
1.0043882352941176,2.1422128243431463e-17,-1.2333580876641164e-08
1.0044117647058823,1.7898425024569904e-17,-6.613683896523941e-09
1.004435294117647,2.745473916839074e-17,2.821513121027936e-09
1.0044588235294118,1.4899571425999782e-17,-2.379446599482752e-09
1.0044823529411764,1.8647456051779648e-17,1.4646573705746288e-08
1.0045058823529411,1.8525548842657373e-17,-4.769632301248059e-09
1.004529411764706,1.3828178366231202e-17,-9.75698135169926e-09
1.0045529411764706,1.8297637629637016e-17,-1.7621157051653588e-08
1.0045764705882352,1.821811935815286e-17,-1.491936926169871e-08
1.0046,7.572022870347272e-17,2.3089876561857684e-08
1.0046235294117647,1.2784109056665843e-16,2.828871185727406e-08
1.0046470588235294,1.7244830257902471e-16,2.744140851599848e-08
1.0046705882352942,1.8198860255192783e-16,-4.948013412392092e-09
1.0046941176470587,1.4547740283272203e-16,2.0504042763969167e-08
1.0047176470588235,1.3965637632885774e-16,2.4721324118352348e-08
1.0047411764705882,1.1201008288943026e-16,1.7049584169537466e-08
1.004764705882353,1.0087056229513272e-16,1.5118203703975394e-08
1.0047882352941175,8.152373527174908e-17,-1.2551502048578013e-08
1.0048117647058823,7.668474826766483e-17,2.6041580262823525e-09
1.004835294117647,6.700360420213252e-17,2.037165892905072e-09
1.0048588235294118,7.135638310412852e-17,-6.502604073448935e-09
1.0048823529411763,6.102508070038249e-17,7.334890338850611e-10
1.004905882352941,4.412381294344171e-17,-1.9081638395532856e-08
1.0049294117647058,4.533205390607624e-17,1.9213326949524377e-09
1.0049529411764706,3.8209476228594436e-17,-1.9610316589763137e-08
1.0049764705882354,3.70130291096431e-17,6.004100782860511e-09
1.005,3.57298282749185e-17,7.66248969520828e-09
1.0050235294117646,3.1071556314596907e-17,4.257417130391551e-09
1.0050470588235294,1.8870056591086927e-17,2.4083925987862457e-08
1.0050705882352942,2.6348022107519696e-17,3.0005345806160025e-08
1.0050941176470587,2.244054217776287e-17,4.722601120031891e-09
1.0051176470588234,1.406730022692801e-17,1.2987287416711905e-09
1.0051411764705882,2.3136269665095116e-17,2.424510125529241e-08
1.005164705882353,1.4716100003582496e-17,1.0614849980104789e-08
1.0051882352941177,2.5850067954147818e-17,2.955455424233726e-08
1.0052117647058822,1.9226455139228394e-17,-9.747283760462615e-09
1.005235294117647,9.463154514141539e-18,-1.0046125210216147e-08
1.0052588235294118,9.378568490392806e-18,5.08754105840827e-09
