Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0020352941176471,3.728447267644459e-17,-7.520944689232867e-09
1.002058823529412,3.86946931012321e-17,2.6509623751793538e-08
1.0020823529411766,4.542767073049314e-17,3.905385092099614e-09
1.0021058823529412,4.745874632640928e-17,-5.3102411864774664e-09
1.002129411764706,5.00063959627827e-17,-3.4166697446594446e-08
1.0021529411764707,5.553669001529356e-17,-8.705373597939908e-09
1.0021764705882354,6.591245400517527e-17,-8.207837457911604e-10
1.0022,5.661678688161421e-17,-2.3927774094901652e-08
1.0022235294117647,3.888314116921944e-17,-1.1225095702581825e-08
1.0022470588235295,6.808873914828909e-17,-1.3171996716929447e-08
1.0022705882352942,6.447606856524398e-17,-2.536057339198718e-08
1.0022941176470588,5.749052627694017e-17,-1.3644361044754442e-08
1.0023176470588235,6.725926962131163e-17,1.5452812348682495e-08
1.0023411764705883,6.742670048471972e-17,-5.438554469283249e-09
1.002364705882353,7.793135915144266e-17,2.5360549146254813e-08
1.0023882352941178,8.462648483709135e-17,-1.8965250232609374e-08
1.0024117647058823,9.690921177718408e-17,5.677858678305381e-09
1.002435294117647,1.093737443569243e-16,1.9889845571159976e-08
1.0024588235294118,1.228334932855708e-16,-6.017356892897519e-09
1.0024823529411766,1.1438457001559742e-16,3.697639973600603e-08
1.0025058823529411,1.349134319044134e-16,1.3870237287310974e-08
1.002529411764706,1.5060931567518883e-16,1.56195153470368e-08
1.0025529411764706,1.5605434870710258e-16,5.5459957672804276e-08
1.0025764705882354,1.5221336479038975e-16,6.446859595598728e-08
1.0026000000000002,2.0365227009003314e-16,3.698290216155716e-08
1.0026235294117647,2.1895402706431272e-16,7.08566606907547e-08
1.0026470588235294,2.324050629434312e-16,2.6605663558899194e-08
1.0026705882352942,2.421699360644595e-16,5.832756381418024e-08
1.002694117647059,2.40196985829701e-16,1.8101912434586146e-08
1.0027176470588235,1.9649873517383513e-16,4.258237018858717e-08
1.0027411764705882,1.6384579626678643e-16,3.658341692486993e-08
1.002764705882353,1.1625516810169234e-16,6.868331925589712e-08
1.0027882352941178,7.561712064244039e-17,4.0627386646195276e-08
1.0028117647058823,5.851068331432505e-17,1.8283295580548696e-08
1.002835294117647,4.7556171862671215e-17,1.0399313937684964e-08
1.0028588235294118,8.42944534504583e-17,2.7988271835736207e-08
1.0028823529411766,1.2295742632241526e-16,1.5269725504009153e-08
1.0029058823529413,1.9350206347016847e-16,3.244599547957836e-08
1.0029294117647058,2.334895149530879e-16,7.151395093859228e-08
1.0029529411764706,2.5673762815576857e-16,1.3175097440717165e-08
1.0029764705882354,2.4481323796840424e-16,3.033963185200334e-08
1.0030000000000001,2.3429608554354547e-16,4.2716579948542864e-08
1.0030235294117646,2.0814618811591058e-16,5.954034667627331e-08
1.0030470588235294,1.8001992668887323e-16,1.5276794170307097e-08
1.0030705882352942,1.8127833027058004e-16,3.6838174627785164e-08
1.003094117647059,1.5294445261090523e-16,1.008876714518786e-08
1.0031176470588237,1.3691639425906133e-16,2.63120976860576e-08
1.0031411764705882,1.273457598826364e-16,1.9459375937870322e-08
1.003164705882353,1.156379779848422e-16,1.0634796482649316e-08
1.0031882352941177,1.1629869489689447e-16,7.814346946316674e-09
1.0032117647058825,8.77135592575787e-17,3.923338872251857e-08
1.003235294117647,8.045983176273076e-17,9.219355081782079e-09
1.0032588235294118,7.692360178201452e-17,7.502880325954768e-09
1.0032823529411765,7.849294261065754e-17,-1.5597993027651106e-08
1.0033058823529413,7.091119243832644e-17,9.175840724279613e-09
1.0033294117647058,7.736801771148481e-17,2.0061180781616118e-08
1.0033529411764706,5.981756359732238e-17,-2.6149802091436994e-08
1.0033764705882353,6.193277874882647e-17,-3.5104463660779378e-09
1.0034,5.5361802344795016e-17,-1.8504822192466805e-08
1.0034235294117648,4.188948023903084e-17,-6.4109903834724695e-09
1.0034470588235294,5.837572399616499e-17,1.156339001452158e-09
1.0034705882352941,4.01201009388513e-17,-1.4740269860389604e-08
1.0034941176470589,3.9880386146316756e-17,5.116037033279904e-09
1.0035176470588236,4.805158135705313e-17,1.571586289657287e-08
1.0035411764705882,3.835993577618086e-17,9.160660415563783e-09
1.003564705882353,4.597135275078794e-17,2.6971902357241787e-08
1.0035882352941177,3.860580842996723e-17,2.3118280802369554e-09
1.0036117647058824,3.707765514626332e-17,-1.1953664390999118e-08
