Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0037529411764705,8.265739849691638e-18,1.5856101410195348e-08
1.0037764705882353,2.5250504700873484e-17,3.5911949519522217e-08
1.0038,1.6517000027918052e-17,2.1364060133651434e-08
1.0038235294117648,1.6242520324768496e-17,4.884617160116035e-09
1.0038470588235293,1.7050636474937608e-17,-1.0417899558782009e-08
1.003870588235294,2.261056648665145e-17,-1.6966780350164206e-08
1.0038941176470588,2.110001560325247e-17,8.97037936829181e-09
1.0039176470588236,1.2710998666246816e-17,-8.307750854950578e-09
1.0039411764705883,2.6669665723366674e-17,2.8855928359308525e-09
1.0039647058823529,3.5695651950363296e-17,-2.6813676515129976e-09
1.0039882352941176,3.645691994257681e-17,-1.1243512400469337e-08
1.0040117647058824,3.338901410845831e-17,-4.652570356724416e-09
1.0040352941176471,4.570592586306713e-17,-9.665271347167046e-09
1.0040588235294117,3.187163553204168e-17,1.816981480371896e-08
1.0040823529411764,4.691783079364927e-17,-1.1129348331608514e-08
1.0041058823529412,5.711027156523237e-17,-1.7829168724814661e-09
1.004129411764706,5.370297796481097e-17,1.5280595744671957e-08
1.0041529411764707,6.8142312408823e-17,2.7512252297589408e-08
1.0041764705882352,6.68246042151841e-17,2.034011646263675e-08
1.0042,9.071203658772287e-17,2.2241323743969764e-08
1.0042235294117647,8.008738774631567e-17,1.1407671208615284e-08
1.0042470588235295,9.842269564436845e-17,3.7557220884828114e-08
1.004270588235294,1.0784775272133344e-16,7.4171068198851254e-09
1.0042941176470588,1.2687200542310009e-16,4.096608158795768e-08
1.0043176470588235,1.5052780880582483e-16,2.753911436200164e-08
1.0043411764705883,1.7597425387804297e-16,2.1786306835572597e-08
1.0043647058823528,1.8392200764010492e-16,3.8897497941978204e-08
1.0043882352941176,1.3610045643886563e-16,2.1912525963761224e-08
1.0044117647058823,1.0656054145635379e-16,2.978123275028001e-08
1.004435294117647,2.6132168929441497e-17,-7.274538284206693e-09
1.0044588235294118,2.6924522821489638e-17,-2.2849031596595955e-08
1.0044823529411764,4.916468939663593e-18,8.434857262577983e-09
1.0045058823529411,2.984718378041709e-17,1.1644412155637388e-08
1.004529411764706,1.23648150425756e-17,-2.6151413326660052e-09
1.0045529411764706,1.6584404576534694e-17,-1.8234849775419394e-08
1.0045764705882352,2.6875307868419156e-17,-2.255075645123993e-08
1.0046,1.2034707862375741e-17,1.3329365346730105e-08
1.0046235294117647,8.450905836916935e-19,2.9468746077919847e-09
1.0046470588235294,2.7730632779833066e-17,3.936542038980435e-08
1.0046705882352942,5.733030346927737e-17,4.605792009616516e-08
1.0046941176470587,1.196108827407657e-16,3.103397982484734e-08
1.0047176470588235,1.7356654798223029e-16,-5.894497943794169e-09
1.0047411764705882,1.6476946876734233e-16,1.84189911061373e-08
1.004764705882353,1.6015344284764294e-16,3.015691063482254e-08
1.0047882352941175,1.2467623624714982e-16,2.1636389669359933e-08
1.0048117647058823,1.1013789637437263e-16,1.0518678837796648e-08
1.004835294117647,9.226784139016048e-17,-1.6830079105058658e-09
1.0048588235294118,8.953421651124187e-17,8.696057435691602e-09
1.0048823529411763,7.022351257193814e-17,7.695385593266969e-09
1.004905882352941,6.832099023850826e-17,-1.873063059273618e-08
1.0049294117647058,7.270181486633565e-17,6.987655014203819e-09
1.0049529411764706,4.9639769490450085e-17,1.3333517336198602e-08
1.0049764705882354,4.907555933626467e-17,-7.045608723296207e-09
1.005,4.829822206505241e-17,5.114848375910609e-09
1.0050235294117646,3.4022301978071174e-17,1.1910584507105106e-08
1.0050470588235294,2.6632650881939902e-17,4.3859234942472546e-10
1.0050705882352942,3.2402593523102324e-17,6.706553215309159e-09
1.0050941176470587,2.80492186839736e-17,5.787226621068164e-09
1.0051176470588234,3.0984679559998934e-17,2.5062666501414306e-09
1.0051411764705882,2.3967995208902042e-17,8.69823904099794e-09
1.005164705882353,1.7594551152149028e-17,-8.386375727005484e-09
1.0051882352941177,1.910933326319941e-17,-8.391023384271336e-09
1.0052117647058822,1.2037138807154567e-17,3.0206983050728398e-09
1.005235294117647,3.1832442183547186e-17,-3.683639651759013e-09
1.0052588235294118,2.0246478564477592e-17,-1.0070234659643198e-09
1.0052823529411765,5.603437923832585e-18,-2.6992919805154665e-08
1.005305882352941,1.7182951137644983e-17,-2.4752361673821216e-08
1.0053294117647058,2.9979485144772384e-17,-1.1594791181611037e-08
