Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0040352941176471,1.596459215204285e-17,9.31838206881117e-09
1.0040588235294117,1.60008749558941e-17,-1.1089990145320803e-08
1.0040823529411764,4.3708096456945256e-18,-1.3007749082634889e-08
1.0041058823529412,6.31056326868598e-18,-1.0345195661045658e-08
1.004129411764706,1.3493187653866497e-17,1.157565333573282e-08
1.0041529411764707,2.238449766824644e-17,-1.3483366873208828e-08
1.0041764705882352,2.5596880285679697e-17,-6.849937688719361e-09
1.0042,1.054056126602262e-17,-9.76338048390506e-09
1.0042235294117647,1.9850366698948088e-17,1.8618422241160296e-08
1.0042470588235295,2.529770166161742e-17,-5.252685734194444e-09
1.004270588235294,2.822609528556684e-17,1.4408425858244526e-09
1.0042941176470588,3.140171857657402e-17,-1.1628488864214005e-08
1.0043176470588235,2.577854817890401e-17,-7.877462035235426e-09
1.0043411764705883,3.002779456766618e-17,1.476436912498723e-08
1.0043647058823528,4.9240569117498035e-17,-1.0157523921108355e-09
1.0043882352941176,4.5143844421282053e-17,3.4200801415277486e-08
1.0044117647058823,4.1417150889713134e-17,-9.441328744663097e-09
1.004435294117647,6.179292433175596e-17,3.4966673152895693e-09
1.0044588235294118,4.677675340034247e-17,-4.668216401538631e-09
1.0044823529411764,7.509121714941797e-17,-5.972166121218662e-09
1.0045058823529411,8.184476778333132e-17,-2.2897393471525976e-09
1.004529411764706,8.20606315882873e-17,4.5905495744559545e-08
1.0045529411764706,9.248330091609517e-17,-3.6995965902154994e-10
1.0045764705882352,1.0423201700305998e-16,4.686328685979462e-08
1.0046,1.1621588676791863e-16,4.57809039006532e-08
1.0046235294117647,1.3022923618013186e-16,2.5554994513307837e-08
1.0046470588235294,1.2846752096793228e-16,-4.0639072058251773e-10
1.0046705882352942,1.2359236288077534e-16,5.9567189920391914e-08
1.0046941176470587,4.314169703416525e-17,-2.562569460617939e-10
1.0047176470588235,1.6581432533910866e-17,-9.686467418144906e-09
1.0047411764705882,4.357050127394404e-18,7.310916363641347e-09
1.004764705882353,1.3464682695170865e-17,7.594569544265316e-09
1.0047882352941175,2.4031341516234317e-17,7.848925662976366e-12
1.0048117647058823,2.376793412474972e-17,-1.9603326131481495e-08
1.004835294117647,1.6169471216517904e-17,1.550453017733709e-08
1.0048588235294118,7.414035415427484e-18,-1.0713963289718988e-08
1.0048823529411763,2.1167664466408107e-17,1.988864117032416e-08
1.004905882352941,2.5852220384377023e-17,-2.01190547479576e-08
1.0049294117647058,1.886881554789118e-17,7.558696224271194e-09
1.0049529411764706,2.5448470296165135e-17,1.4267881561046245e-08
1.0049764705882354,6.555497815329116e-17,3.354763359898723e-08
1.005,1.0300272388458756e-16,2.891670244731095e-08
1.0050235294117646,1.356310684396008e-16,-2.0522399785849926e-08
1.0050470588235294,1.5050494161665237e-16,-1.50688540062535e-09
1.0050705882352942,1.2774150805491484e-16,2.0700597231015916e-09
1.0050941176470587,1.1560974402882187e-16,1.4619264435349165e-08
1.0051176470588234,9.970690219036377e-17,1.6133070817803606e-08
1.0051411764705882,8.210613690924373e-17,1.0425737533881891e-08
1.005164705882353,7.005488078808736e-17,1.0518158390258049e-09
1.0051882352941177,8.355530174730657e-17,2.6791025121197477e-08
1.0052117647058822,4.828738634370338e-17,-1.0671129111493645e-08
1.005235294117647,5.1957423153400305e-17,2.4033348549106875e-08
1.0052588235294118,4.434653008926499e-17,2.8699453411766158e-08
1.0052823529411765,3.803860047034922e-17,-1.244287361980465e-08
1.005305882352941,3.547343459464928e-17,-2.3687856062329158e-08
1.0053294117647058,3.702711388082278e-17,-3.769843760761715e-09
1.0053529411764706,2.792635882087571e-17,2.5868802006273577e-08
1.0053764705882353,2.2976241109520357e-17,-6.586043744192401e-10
1.0053999999999998,2.2456110166781647e-17,6.145976391537883e-09
1.0054235294117646,1.603586181369862e-17,3.722505862163752e-09
1.0054470588235294,2.133551388325664e-17,5.657399058404616e-09
1.0054705882352941,2.453663252556187e-17,-1.2084019035678623e-08
1.0054941176470589,2.974100202851182e-17,-1.5394401167354425e-08
1.0055176470588234,1.873758190467589e-17,-9.369072462282504e-09
1.0055411764705882,1.5836480675947812e-17,-2.1429316686595306e-08
1.005564705882353,9.121039677752143e-18,-9.237758320515959e-09
1.0055882352941177,1.809353839518754e-17,1.8959840136366674e-08
1.0056117647058822,1.840395835788164e-17,-1.1831197580771762e-08
