Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0022705882352942,4.201698279523592e-17,1.1619513068633122e-08
1.0022941176470588,3.982620775979634e-17,-8.970280473422983e-09
1.0023176470588235,5.301944999973605e-17,7.002929458812132e-09
1.0023411764705883,3.6632803241870684e-17,-5.672496698986489e-09
1.002364705882353,5.161774980632306e-17,3.259912614811752e-08
1.0023882352941178,4.554686677624644e-17,-2.641513974459558e-08
1.0024117647058823,4.8271199152794227e-17,1.9713294931303137e-09
1.002435294117647,3.805428276755984e-17,9.352131786658598e-09
1.0024588235294118,3.463176039588197e-17,-1.1858816083925846e-08
1.0024823529411766,4.3344713216360614e-17,6.367638095107883e-09
1.0025058823529411,4.976616884479832e-17,1.7648664149260493e-08
1.002529411764706,5.389806384358819e-17,7.667585732241153e-09
1.0025529411764706,5.532112634381595e-17,-8.458824036407838e-09
1.0025764705882354,7.964807447947405e-17,-1.2490706903309388e-08
1.0026000000000002,6.059213299856214e-17,-9.296150623519502e-09
1.0026235294117647,7.164971121098466e-17,9.74210506181786e-09
1.0026470588235294,7.024927996821762e-17,3.237473777322707e-08
1.0026705882352942,1.0073138798753705e-16,-6.745818257239116e-09
1.002694117647059,9.601124185120996e-17,1.0070752425602013e-08
1.0027176470588235,1.159087296936697e-16,1.1106970003120777e-08
1.0027411764705882,1.0632772488716125e-16,5.557602402569678e-08
1.002764705882353,1.420190785281205e-16,3.138982883404444e-08
1.0027882352941178,1.5704164746064766e-16,5.292364132795461e-08
1.0028117647058823,1.7686392085623787e-16,3.983323853826596e-08
1.002835294117647,1.8542543150444804e-16,6.029055350047131e-08
1.0028588235294118,1.9994553158513438e-16,5.417693006309234e-08
1.0028823529411766,2.367947664490424e-16,3.2735493080392847e-08
1.0029058823529413,2.381796707146215e-16,3.9462100129224596e-08
1.0029294117647058,1.7150554019759813e-16,1.7277689278562734e-08
1.0029529411764706,1.3606584158433702e-16,2.3322636231352203e-08
1.0029764705882354,8.388789638663392e-17,5.770741918256899e-08
1.0030000000000001,5.1488476619176306e-17,3.037015105281951e-08
1.0030235294117646,3.655787957473488e-17,1.2690208084814923e-08
1.0030470588235294,3.8175504676679226e-17,1.3220304018213509e-08
1.0030705882352942,4.222908824499912e-17,2.550532925745926e-08
1.003094117647059,3.080006837089851e-17,5.652306349683569e-08
1.0031176470588237,7.987551630076778e-17,2.18326579121979e-08
1.0031411764705882,1.183426538164623e-16,3.9592516622454067e-08
1.003164705882353,1.9750636655427548e-16,3.3522875092238154e-08
1.0031882352941177,2.2468915216816947e-16,2.9228937097308187e-08
1.0032117647058825,2.1911365871400197e-16,2.7609432493853826e-08
1.003235294117647,2.1133844943877623e-16,2.8467107470376613e-08
1.0032588235294118,2.060960330528955e-16,1.8039917708904808e-08
1.0032823529411765,1.8713211444784781e-16,3.36033949058167e-08
1.0033058823529413,1.4605742913298775e-16,-1.802515624574243e-08
1.0033294117647058,1.4258173967659752e-16,-1.0880240138055358e-08
1.0033529411764706,1.2196731716094283e-16,3.2850872401414624e-08
1.0033764705882353,1.1651508495648867e-16,5.713074412206939e-10
1.0034,1.0734293012312161e-16,1.6700013168784607e-08
1.0034235294117648,1.0253721482607115e-16,6.699189229579885e-09
1.0034470588235294,8.037816657016952e-17,-4.961276450182086e-09
1.0034705882352941,8.179769797606009e-17,-2.88947222934035e-09
1.0034941176470589,6.721248000435777e-17,-2.251160067543097e-08
1.0035176470588236,6.417795930396018e-17,9.997743473470879e-09
1.0035411764705882,5.568769835591797e-17,1.4824124227104172e-08
1.003564705882353,5.78456260052588e-17,3.520759481566614e-08
1.0035882352941177,5.117216930908959e-17,2.9276199282151136e-08
1.0036117647058824,5.590252274138741e-17,2.2036859526163254e-09
1.0036352941176472,5.351968643595107e-17,-1.6250271196307754e-08
1.0036588235294117,4.253599156670145e-17,-3.50939012221202e-08
1.0036823529411765,3.3128534071700116e-17,-5.482157803963211e-09
1.0037058823529412,4.0280703798140244e-17,-1.981500960047296e-09
1.003729411764706,2.6401045261088904e-17,-6.59874176767425e-09
1.0037529411764705,3.855235603761574e-17,-8.649231895983489e-09
1.0037764705882353,3.4655650104792726e-17,4.923157861580564e-09
1.0038,2.91576791798003e-17,-1.0334962814060139e-08
1.0038235294117648,3.469524057662066e-17,8.610628886399171e-09
1.0038470588235293,4.2701603499524426e-17,1.0990379354027578e-08
