Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.002435294117647,3.182359326172758e-17,-1.8915140791683168e-08
1.0024588235294118,2.776333465777367e-17,1.5926163622348632e-08
1.0024823529411766,3.196087239191114e-17,1.9078440368617716e-09
1.0025058823529411,2.4000934323595383e-17,1.9843013011602097e-08
1.002529411764706,3.644085217046647e-17,-1.953563665434685e-08
1.0025529411764706,3.4908421407880746e-17,8.403066618441466e-09
1.0025764705882354,4.356791799621167e-17,2.6063496277532978e-08
1.0026000000000002,3.829682675871375e-17,1.1467274287076136e-08
1.0026235294117647,3.59232665676877e-17,-1.311530636542131e-09
1.0026470588235294,3.4767415879777167e-17,2.2477621946646112e-08
1.0026705882352942,4.481772454612594e-17,2.9091585860165757e-09
1.002694117647059,5.432942430612381e-17,1.2109187517870421e-08
1.0027176470588235,3.767819701413049e-17,-5.556483121520117e-10
1.0027411764705882,6.410057717314405e-17,1.9399809868844387e-08
1.002764705882353,5.295831233734071e-17,2.1805129741896168e-08
1.0027882352941178,7.003874421937961e-17,-3.0661928391159064e-09
1.0028117647058823,8.164912418857789e-17,3.55035103572778e-08
1.002835294117647,8.666678152885037e-17,-5.930459821067124e-10
1.0028588235294118,9.392348128432543e-17,1.0808332964924276e-08
1.0028823529411766,8.758438223588319e-17,4.9254390472326784e-09
1.0029058823529413,1.199398534836541e-16,-6.100188077337419e-09
1.0029294117647058,1.2583169371801465e-16,2.5217738181529544e-08
1.0029529411764706,1.3727371215590014e-16,4.201553327445085e-08
1.0029764705882354,1.4767486609390336e-16,2.825581357836185e-08
1.0030000000000001,1.8723844000558725e-16,3.548056208948969e-08
1.0030235294117646,1.7833133267328043e-16,2.303894434755086e-08
1.0030470588235294,2.3141447108208556e-16,4.070605991988683e-08
1.0030705882352942,2.407744272551255e-16,4.5134060889671783e-08
1.003094117647059,1.84872170638249e-16,8.769173943095546e-09
1.0031176470588237,1.2385424832889821e-16,2.6935059255106235e-08
1.0031411764705882,7.074025783640933e-17,3.3136108927962506e-08
1.003164705882353,5.161099767815268e-17,1.1017434547473775e-08
1.0031882352941177,3.551271901646633e-17,6.909465291873067e-09
1.0032117647058825,3.658293508485911e-17,6.023500542314897e-09
1.003235294117647,3.476735974206226e-17,1.2973828558953024e-08
1.0032588235294118,3.386388511545947e-17,3.127149134824441e-09
1.0032823529411765,4.5278024721753947e-17,-8.133501608117274e-09
1.0033058823529413,7.759843176589019e-17,4.000102304348338e-08
1.0033294117647058,1.5346710570745464e-16,3.163724501364337e-08
1.0033529411764706,2.1808275185330966e-16,4.2916197186066336e-08
1.0033764705882353,2.1075094965628892e-16,2.050684212596237e-08
1.0034,1.9300807004204935e-16,2.029347114847267e-08
1.0034235294117648,1.8600124260520134e-16,2.9247077030493886e-08
1.0034470588235294,1.6602235847435943e-16,4.096710488874133e-08
1.0034705882352941,1.5114474407056986e-16,2.6025528693489226e-08
1.0034941176470589,1.2146166582206712e-16,6.4217810735019474e-09
1.0035176470588236,1.2834250498864314e-16,9.277144773555331e-09
1.0035411764705882,1.2669275609602598e-16,2.2209717493570933e-08
1.003564705882353,1.0122966676153856e-16,1.633631199745034e-08
1.0035882352941177,8.916338112716098e-17,1.5316673486216932e-08
1.0036117647058824,8.968569591734117e-17,-3.750876750835487e-09
1.0036352941176472,7.728434096178351e-17,7.93141772941199e-09
1.0036588235294117,6.810376740892539e-17,-3.552184409673927e-10
1.0036823529411765,7.255640449888044e-17,-5.374587587170172e-08
1.0037058823529412,6.203589310105607e-17,2.0789642494494646e-08
1.003729411764706,5.582630337024003e-17,1.3578406991759203e-08
1.0037529411764705,5.804420127466717e-17,1.204223437381046e-08
1.0037764705882353,4.808908045795005e-17,-6.660519273274783e-09
1.0038,4.407331157325936e-17,8.105795321700338e-09
1.0038235294117648,4.69723248637247e-17,7.936673509833583e-09
1.0038470588235293,4.4844461848630195e-17,1.358561719899439e-08
1.003870588235294,4.3700967725518494e-17,1.6337001112318077e-08
1.0038941176470588,4.2850198653045504e-17,1.6103932495776922e-08
1.0039176470588236,3.8340455848349364e-17,2.1743015314220225e-09
1.0039411764705883,4.3314534903648016e-17,-1.4213324711727278e-09
1.0039647058823529,3.914332311091585e-17,1.3043576871556316e-08
1.0039882352941176,2.626469178634998e-17,-4.165547473728515e-08
1.0040117647058824,3.446265316341791e-17,-1.7085313062352316e-10
