Gate voltage (V),Capacitance (F),Effective sonductance (S)
1.0037058823529412,8.403494937448912e-18,-1.5405526483769024e-08
1.003729411764706,2.950117700123596e-17,-1.3691418950004937e-08
1.0037529411764705,1.0241371544492321e-17,-9.963627921443381e-09
1.0037764705882353,1.5387238858209178e-17,7.047407489346118e-09
1.0038,1.822601164857279e-17,2.4769531530787474e-08
1.0038235294117648,2.9121533685153945e-17,-1.2679818223087575e-08
1.0038470588235293,2.3116468443784227e-17,4.6791931492510405e-09
1.003870588235294,3.015997867649383e-17,3.620279820745129e-09
1.0038941176470588,3.5511784482613085e-17,2.3426515471478288e-09
1.0039176470588236,2.6757152202517974e-17,1.430877903592777e-08
1.0039411764705883,3.637914695054395e-17,1.3156165143821091e-08
1.0039647058823529,2.977450223636433e-17,-1.4489233292640423e-08
1.0039882352941176,4.109645743408206e-17,-4.286984626087141e-09
1.0040117647058824,5.2631459453590724e-17,-4.959068502548056e-10
1.0040352941176471,4.927044228533244e-17,-4.200212089713944e-09
1.0040588235294117,5.4123923174110697e-17,-6.07831700707002e-09
1.0040823529411764,5.580168305279106e-17,1.5029023803732278e-08
1.0041058823529412,7.484563401859e-17,-1.343931916253912e-08
1.004129411764706,7.616325277322419e-17,2.212932555900457e-09
1.0041529411764707,7.855383768749504e-17,-5.911606711321944e-09
1.0041764705882352,9.24157147585715e-17,1.7623296407135373e-08
1.0042,1.275177592145349e-16,3.6461652413692725e-08
1.0042235294117647,1.1325152181516947e-16,2.0303631027512536e-08
1.0042470588235295,1.0676397020800631e-16,6.718538293301459e-08
1.004270588235294,1.206128321080214e-16,5.845208388790008e-08
1.0042941176470588,1.440153311274096e-16,-1.062307803318018e-08
1.0043176470588235,1.3434731730484882e-16,1.0359956311178379e-08
1.0043411764705883,1.8777793404906333e-16,1.7660203221353303e-08
1.0043647058823528,1.9860949858024244e-16,-1.0410720173289272e-08
1.0043882352941176,1.965815749252533e-16,-5.736262793326099e-09
1.0044117647058823,9.585444913667788e-17,3.2478330694562134e-08
1.004435294117647,2.0121297728960747e-17,-1.4604440452293119e-08
1.0044588235294118,1.4831163040900302e-17,-5.593866304140422e-09
1.0044823529411764,1.922569222106796e-17,1.551514625733932e-08
1.0045058823529411,1.319590419383725e-17,3.309820274653004e-10
1.004529411764706,3.112578697232832e-17,-2.0294254801486455e-08
1.0045529411764706,8.959661670939249e-17,2.726399593731719e-08
1.0045764705882352,1.6322208450021474e-16,3.397692567697478e-09
1.0046,1.8470753440050146e-16,4.3997509959035545e-08
1.0046235294117647,1.709410276913798e-16,-1.67141154314655e-08
1.0046470588235294,1.3677108805194177e-16,1.9994957574887208e-08
1.0046705882352942,1.297819336785546e-16,3.4056263221164827e-09
1.0046941176470587,9.095289030521965e-17,1.625794518064645e-08
1.0047176470588235,9.235623951382943e-17,6.899867666779581e-09
1.0047411764705882,1.1084242404100822e-16,9.136574731973343e-09
1.004764705882353,1.1055920090004544e-16,-1.3844109480108597e-08
1.0047882352941175,1.0986903048562802e-16,2.412966513509005e-09
1.0048117647058823,9.689424265597309e-17,2.9069547200353156e-08
1.004835294117647,7.08071474074384e-17,1.8749419807318394e-08
1.0048588235294118,6.854700558804734e-17,-5.982553090297366e-09
1.0048823529411763,4.333683095373856e-17,7.001846693845763e-09
1.004905882352941,5.732725161033824e-17,1.4889297693958277e-08
1.0049294117647058,4.16206070520733e-17,-1.6581549342730826e-09
1.0049529411764706,4.136421780164303e-17,-7.534618884252354e-09
1.0049764705882354,1.8946068023043534e-17,-2.6295861866581473e-08
1.005,4.04978168351478e-17,7.686823788707345e-09
1.0050235294117646,2.1657979779842342e-17,-1.0198705950991431e-08
1.0050470588235294,2.091870674443079e-17,-1.6135165343191037e-08
1.0050705882352942,3.0421474330697217e-17,-8.12304020447853e-09
1.0050941176470587,3.341665935654299e-17,-2.6920587378919915e-10
1.0051176470588234,2.0099322743693525e-17,-1.2701475198750674e-08
1.0051411764705882,2.902580190247333e-17,-1.1595192722697617e-09
1.005164705882353,2.5031848646230275e-17,-9.079793754212949e-09
1.0051882352941177,1.0020750510994883e-17,-4.234957300567837e-08
1.0052117647058822,2.3919491460511965e-17,1.1990140720648376e-08
1.005235294117647,2.5931672554113594e-17,4.264046175550222e-08
1.0052588235294118,-3.700902920766452e-18,2.425874932652458e-09
1.0052823529411765,1.6601217191414664e-17,1.4760538040561576e-08
